G-XCHANGE INC (MYNT),03/18/2025 08:57:30 PM,03/18/2025,DC4AA6A7B179,662601200216,06310793930325,267.9
G-XCHANGE INC (MYNT),03/18/2025 08:57:16 PM,03/18/2025,D4E34C00D956,301601100300,03001188690322,230.0
G-XCHANGE INC (MYNT),03/18/2025 08:57:11 PM,03/18/2025,140C83059D46,4007013003,04000579160322,295.0
G-XCHANGE INC (MYNT),03/18/2025 08:57:00 PM,03/18/2025,9DDB71AEB645,332101200141,06134730340331,400.0
G-XCHANGE INC (MYNT),03/18/2025 08:56:18 PM,03/18/2025,C864971CA0E6,250900600940,02500406770322,220.0
G-XCHANGE INC (MYNT),03/18/2025 08:54:40 PM,03/18/2025,271237D78872,200600700070,02001608220322,734.0
G-XCHANGE INC (MYNT),03/18/2025 08:53:52 PM,03/18/2025,87E8BDD935F2,301700030307,03001177810322,592.0
G-XCHANGE INC (MYNT),03/18/2025 08:44:37 PM,03/18/2025,2EE0C7D14C38,450002600070,04500029880322,867.42
G-XCHANGE INC (MYNT),03/18/2025 08:42:47 PM,03/18/2025,C0CC4A305DFA,201001300150,02001697220322,1303.8
711TALAMBAN2_,03/18/2025 08:39:09 PM,03/18/2025,BA5CF20AF3C1,410300300010,04000560650322,1340.0
G-XCHANGE INC (MYNT),03/18/2025 08:39:08 PM,03/18/2025,D71D9F08A011,301800400470,03000973140322,668.8
G-XCHANGE INC (MYNT),03/18/2025 08:36:10 PM,03/18/2025,CF48F1388E67,250903500020,02500492160322,220.0
G-XCHANGE INC (MYNT),03/18/2025 08:33:05 PM,03/18/2025,9C55D2D1B978,250801800330,02500363780322,230.0
G-XCHANGE INC (MYNT),03/18/2025 08:25:47 PM,03/18/2025,7782EED30040,250700200120,02500195700322,220.0
G-XCHANGE INC (MYNT),03/18/2025 08:25:20 PM,03/18/2025,0E0E2737A52D,301502000040,03000847860322,1567.0
G-XCHANGE INC (MYNT),03/18/2025 08:24:18 PM,03/18/2025,911DF66C310A,250901001260,02500435010322,220.0
G-XCHANGE INC (MYNT),03/18/2025 08:23:19 PM,03/18/2025,98A932B1B7F8,201704200030,02001910430322,233.0
711AYALASMALLVILLE_,03/18/2025 08:17:13 PM,03/18/2025,5700804A97D4,202603900140,02002146710322,233.0
G-XCHANGE INC (MYNT),03/18/2025 08:16:26 PM,03/18/2025,1220D64A0A66,202600100010,02002060910322,233.0
G-XCHANGE INC (MYNT),03/18/2025 08:16:16 PM,03/18/2025,817D8A090EF2,301600400360,03000916930322,230.0
G-XCHANGE INC (MYNT),03/18/2025 08:15:11 PM,03/18/2025,7960DAD2607A,250901200990,02500595130322,370.0
G-XCHANGE INC (MYNT),03/18/2025 08:13:36 PM,03/18/2025,D054A5D06330,250100200150,02500005860322,1215.5
G-XCHANGE INC (MYNT),03/18/2025 08:11:44 PM,03/18/2025,D94F865EB496,251101000580,02500548800322,230.0
711AYALASMALLVILLE_,03/18/2025 08:11:40 PM,03/18/2025,74C1FC7EDA5E,202601400110,02002091040322,430.0
G-XCHANGE INC (MYNT),03/18/2025 08:10:58 PM,03/18/2025,2573FDC2AA43,301700044160,03001328020322,1083.8
G-XCHANGE INC (MYNT),03/18/2025 08:10:44 PM,03/18/2025,D1314B614158,400700500240,04000105610322,519.7
G-XCHANGE INC (MYNT),03/18/2025 08:05:34 PM,03/18/2025,5ACAF94D4796,350602700500,03001189311122,647.0
G-XCHANGE INC (MYNT),03/18/2025 08:03:21 PM,03/18/2025,BAB9C5C1884D,450200600010,04500068270322,839.0
G-XCHANGE INC (MYNT),03/18/2025 08:03:20 PM,03/18/2025,ECE299A0279E,202201500350,02002000340322,233.0
G-XCHANGE INC (MYNT),03/18/2025 08:03:02 PM,03/18/2025,69F7A9858FB1,301601300330,03001097460322,270.0
G-XCHANGE INC (MYNT),03/18/2025 07:58:30 PM,03/18/2025,A2585B366D18,202000300070,02001956850322,383.0
G-XCHANGE INC (MYNT),03/18/2025 07:56:47 PM,03/18/2025,A884F4B1952D,21032324176,07030018061231,1500.0
G-XCHANGE INC (MYNT),03/18/2025 07:55:40 PM,03/18/2025,248A2C7E536F,350601500010,03000702030322,240.0
G-XCHANGE INC (MYNT),03/18/2025 07:51:21 PM,03/18/2025,9580AB117EDF,300800300120,03000221520322,2470.2
G-XCHANGE INC (MYNT),03/18/2025 07:50:37 PM,03/18/2025,6CF987D09303,250200200360,02500034960322,785.0
GROWSARI ENTERPRISE INC,03/18/2025 07:48:02 PM,03/18/2025,D19961AC56E9,202602900310,02002127330322,233.0
G-XCHANGE INC (MYNT),03/18/2025 07:47:20 PM,03/18/2025,7C014BC918BE,400900100070,04000128230322,295.0
GROWSARI ENTERPRISE INC,03/18/2025 07:46:31 PM,03/18/2025,8A3BD0F96AF8,202602100060,02002095030322,383.0
GROWSARI ENTERPRISE INC,03/18/2025 07:45:19 PM,03/18/2025,CFDD23676CCE,202602100060,02002095030322,233.0
PALAWANPAY,03/18/2025 07:44:28 PM,03/18/2025,C3D5AD315F41,401700500130,04000257470322,295.0
G-XCHANGE INC (MYNT),03/18/2025 07:42:12 PM,03/18/2025,76352F2D63B2,350605800050,03000689180322,440.0
G-XCHANGE INC (MYNT),03/18/2025 07:33:17 PM,03/18/2025,5476DF1702B6,400901200240,04000159890322,295.0
711MASTERSONSCDO_,03/18/2025 07:31:57 PM,03/18/2025,45534FF2799F,301501500220,03000864790322,2327.0
G-XCHANGE INC (MYNT),03/18/2025 07:30:27 PM,03/18/2025,289901504891,200600400180,02001601990322,357.0
G-XCHANGE INC (MYNT),03/18/2025 07:29:47 PM,03/18/2025,D0B6AC2874C1,300600300350,03000127420322,909.7
G-XCHANGE INC (MYNT),03/18/2025 07:28:37 PM,03/18/2025,0C9AD7D3917C,250200400050,02500044840322,1272.0
G-XCHANGE INC (MYNT),03/18/2025 07:26:58 PM,03/18/2025,2D4D13EE2686,350603800170,03000849720322,240.0
GROWSARI ENTERPRISE INC,03/18/2025 07:26:42 PM,03/18/2025,FBE12A65BA64,202601000130,02002082640322,714.0
G-XCHANGE INC (MYNT),03/18/2025 07:25:22 PM,03/18/2025,7B12BA5AADED,2823001243,06761380621231,328.0
G-XCHANGE INC (MYNT),03/18/2025 07:24:34 PM,03/18/2025,185DF7DED5B4,250500800050,02500157290322,1019.0
G-XCHANGE INC (MYNT),03/18/2025 07:19:39 PM,03/18/2025,25297B5CDED8,250901000950,02500433230322,230.0
G-XCHANGE INC (MYNT),03/18/2025 07:19:05 PM,03/18/2025,F39C524A6391,350605000080,03000878900322,330.0
G-XCHANGE INC (MYNT),03/18/2025 07:16:41 PM,03/18/2025,6555CF39DCD6,400900300040,04000459260322,295.3
G-XCHANGE INC (MYNT),03/18/2025 07:15:10 PM,03/18/2025,F520484EDA2D,201500900110,02001813230322,907.8
G-XCHANGE INC (MYNT),03/18/2025 07:14:59 PM,03/18/2025,99191C665066,250701900140,02500289280322,220.0
G-XCHANGE INC (MYNT),03/18/2025 07:14:42 PM,03/18/2025,5FC693C826A2,300702700170,03000198440322,1084.7
G-XCHANGE INC (MYNT),03/18/2025 07:12:55 PM,03/18/2025,2D0AF76710B2,401201500450,04000221280322,295.0
711MASTERSONSCDO_,03/18/2025 07:12:36 PM,03/18/2025,FB774B1BB0A9,300202300370,03000042511222,1110.0
G-XCHANGE INC (MYNT),03/18/2025 07:12:19 PM,03/18/2025,AA86818FBB5E,201703100040,02001894720322,233.0
G-XCHANGE INC (MYNT),03/18/2025 07:11:58 PM,03/18/2025,756B4CBD7BF4,201703200030,02001895960322,233.0
G-XCHANGE INC (MYNT),03/18/2025 07:10:22 PM,03/18/2025,4030AF61F7F5,250701400210,02500262160322,220.0
G-XCHANGE INC (MYNT),03/18/2025 07:08:57 PM,03/18/2025,01F774F1F63A,21032324135,07060040081231,1662.0
G-XCHANGE INC (MYNT),03/18/2025 07:08:36 PM,03/18/2025,23C3D513E2B6,202900400010,02002184050322,550.0
G-XCHANGE INC (MYNT),03/18/2025 07:08:09 PM,03/18/2025,F1D9E44CBDA9,450101300040,04500051460322,361.0
GROWSARI ENTERPRISE INC,03/18/2025 07:05:26 PM,03/18/2025,708A08FF8FD4,201702600060,02001884090322,331.0
G-XCHANGE INC (MYNT),03/18/2025 07:01:28 PM,03/18/2025,83C32A3981A9,201900100350,02001945060322,234.0
G-XCHANGE INC (MYNT),03/18/2025 07:01:26 PM,03/18/2025,05BDC21DBDF4,2823000347,06708689131231,364.01
G-XCHANGE INC (MYNT),03/18/2025 06:59:03 PM,03/18/2025,F304C5E41728,250902900090,02500479140322,220.1
G-XCHANGE INC (MYNT),03/18/2025 06:56:40 PM,03/18/2025,10DED2FA8230,301900010704,03001208040322,668.7
G-XCHANGE INC (MYNT),03/18/2025 06:55:21 PM,03/18/2025,52E863D372F0,350801700280,03001118800322,240.0
G-XCHANGE INC (MYNT),03/18/2025 06:55:08 PM,03/18/2025,AB42D3B5AAE1,300600200140,03000123860322,338.0
G-XCHANGE INC (MYNT),03/18/2025 06:55:02 PM,03/18/2025,52392DECC586,350130100000,03000450630322,395.0
711SAVANNAHJIBAOANPAVIA_,03/18/2025 06:54:42 PM,03/18/2025,E150815E0C7C,202000700200,02001964520922,554.0
G-XCHANGE INC (MYNT),03/18/2025 06:51:12 PM,03/18/2025,C712854E8374,350801100150,03001224590322,240.0
LAZADA E-SERVICES PHILIPPINES INC.,03/18/2025 06:50:42 PM,03/18/2025,2EAE5BA8ED52,400101700260,04000031820322,234.6
G-XCHANGE INC (MYNT),03/18/2025 06:50:30 PM,03/18/2025,25C3F44182E9,2521001209,06723616111231,3700.0
G-XCHANGE INC (MYNT),03/18/2025 06:49:58 PM,03/18/2025,FC4D610E0F57,2514008167,06723410841231,3100.0
G-XCHANGE INC (MYNT),03/18/2025 06:48:44 PM,03/18/2025,B026356A2A3A,450002200090,04500024650322,606.0
G-XCHANGE INC (MYNT),03/18/2025 06:47:06 PM,03/18/2025,A088F9AF4507,450001500130,04500012130322,255.0
G-XCHANGE INC (MYNT),03/18/2025 06:46:16 PM,03/18/2025,E93E0D917667,250702301100,02500324880322,220.0
G-XCHANGE INC (MYNT),03/18/2025 06:45:50 PM,03/18/2025,4B6039258431,301202100160,03000952060322,668.8
G-XCHANGE INC (MYNT),03/18/2025 06:45:23 PM,03/18/2025,CC4CCEAB5AD6,300300000210,03000067340322,2953.3
G-XCHANGE INC (MYNT),03/18/2025 06:45:06 PM,03/18/2025,51193A43123D,2411040007,07112173401231,1245.0
G-XCHANGE INC (MYNT),03/18/2025 06:41:50 PM,03/18/2025,6FE619137930,301800200080,03000932460322,1047.6
